日期時間,雨量 (mm),日照度 (uE),大氣壓力 (mbar),環境溫度 (°C),環境濕度 (%),土壤濕度 (%),露點 (°C),風向 (deg),風速 (m/sec),陣風 (m/sec),土壤溫度 (°C),電力 (V)
2017-06-26 15:30:00,0,669,996.9,33.76,64.5,2.14,26.15,302,1.5,4.5,37.98,4.45,
2017-06-26 16:00:00,0,1,289,996.9,33.42,64.3,2.01,25.78,302,1.5,5,36.96,
2017-06-26 16:30:00,0,549,997.4,32.25,64.7,1.62,24.78,317,1.5,4.5,34.73,4.44,
2017-06-26 17:00:00,0,456,997.7,32,66.7,1.62,25.05,310,1.5,5,34.07,4.43,
2017-06-26 17:30:00,0,221,997.9,31.28,68.3,1.49,24.77,307,1,4,32.79,4.44,
2017-06-26 18:00:00,0,224,998,31.18,70.4,1.36,25.18,291,1,4,32.72,4.42,
2017-06-26 18:30:00,0,39,998.5,29.97,74.1,1.36,24.88,292,0.5,3.5,31.54,4.43,
2017-06-26 19:00:00,0,1,998.8,29.51,76,1.23,24.87,309,0,1,31.43,4.36,
2017-06-26 19:30:00,0,1,999,29.26,77.1,1.1,24.86,309,0,0,31.08,4.36,
2017-06-26 20:00:00,0,1,999.3,28.64,80.6,0.97,25.01,309,0,1,30.55,4.34,
2017-06-26 20:30:00,0,1,999.3,28.34,82.3,0.97,25.07,347,0,1,30.37,4.35,
2017-06-26 21:00:00,0,1,999.7,28.1,83.3,0.84,25.03,8,0,1,30.6,4.33,
2017-06-26 21:30:00,0,1,999.8,27.78,83.8,0.71,24.81,74,0,1.5,30.34,4.34,
2017-06-26 22:00:00,0,1,1,0.1,27.6,84.9,0.71,24.86,93,0,2,30.19,
2017-06-26 22:30:00,0,1,1,0.1,27.51,84.6,0.58,24.71,107,0,1.5,29.92,
2017-06-26 23:00:00,0,1,999.9,26.55,87.7,0.44,24.37,100,0,1.5,29.26,4.32,
2017-06-26 23:30:00,0,1,999.6,27.01,87.5,0.31,24.79,95,0,0.5,29.31,4.34,
2017-06-27 00:00:00,0,1,999.4,26.87,87.5,0.18,24.65,95,0,1,29.31,4.32,
2017-06-27 00:30:00,0,1,999.6,25.77,88.8,0.18,23.81,97,0,1,28.67,4.33,
2017-06-27 01:00:00,0,1,999.8,25.91,91.5,0.05,24.46,97,0,0,28.1,4.32,
2017-06-27 01:30:00,0,1,999.6,26.3,89.2,0.05,24.41,97,0,0.5,28.69,4.33,
2017-06-27 02:00:00,0,1,999.3,26.33,89.6,-0.08,24.51,97,0,1,28.59,4.31,
2017-06-27 02:30:00,0,1,999.4,25.62,90.2,-0.21,23.93,62,0,1.5,28.17,4.33,
2017-06-27 03:00:00,0,1,999.4,25.57,92,-0.21,24.21,13,0,1,28.17,4.31,
2017-06-27 03:30:00,0,1,999.5,26.23,88.9,-0.21,24.29,67,0,1,28.17,4.32,
2017-06-27 04:00:00,0,1,999.4,24.94,91.2,-0.34,23.44,90,0,1,27.46,4.3,
2017-06-27 04:30:00,0,1,999.6,24.6,93.7,-0.21,23.55,90,0,0.5,27.31,4.32,
2017-06-27 05:00:00,0,1,999.6,25.5,91.1,-0.34,23.97,90,0,0.5,27.73,4.3,
2017-06-27 05:30:00,0,34,999.7,25.62,90.1,0.05,23.91,143,0,0.5,27.48,4.31,
2017-06-27 06:00:00,0,119,999.6,25.67,90.2,-0.34,23.98,163,0,0,27.65,4.33,
2017-06-27 06:30:00,0,196,1,0.1,25.74,91.1,-0.34,24.21,133,0,0.5,28.12,
2017-06-27 07:00:00,0,521,999.7,27.7,85.5,-0.47,25.08,112,0,0,29.26,4.43,
2017-06-27 07:30:00,0,699,999.8,28.64,83.9,-0.21,25.68,117,0,0.5,30.29,4.46,
2017-06-27 08:00:00,0,774,999.9,29.34,81.2,-0.21,25.81,32,0,1,31,4.39,
2017-06-27 08:30:00,0,1,34,999.7,31.05,73.6,-0.34,25.81,29,0,1,32.87,
2017-06-27 09:00:00,0,1,294,999.5,31.77,71,-0.21,25.88,358,0,2.5,34.62,
2017-06-27 09:30:00,0,1,554,999.5,31.74,67.2,0.05,24.93,350,0.5,2.5,36.09,
2017-06-27 10:00:00,0,1,826,999.2,32.41,64.3,0.05,24.82,326,0.5,2.5,38.56,
2017-06-27 10:30:00,0,1,831,999.2,32.92,63.8,0.18,25.18,340,0.5,3.5,41.12,
2017-06-27 11:00:00,0,2,96,998.9,33.5,60.4,0.31,24.8,350,0.5,3,43.01,
2017-06-27 11:30:00,0,1,986,998.8,33.55,58.9,0.97,24.43,1,1,4.5,45.69,
2017-06-27 12:00:00,0,2,186,998.3,34.44,57.5,0.97,24.86,329,1,3,46.29,
2017-06-27 12:30:00,0,2,316,998.1,34.7,58.3,1.36,25.33,347,1,4.5,47.81,
2017-06-27 13:00:00,0,544,998.2,35.13,55.8,1.49,24.99,334,1.5,5,47.16,4.4,
2017-06-27 13:30:00,0,566,998.1,33.89,58.8,1.49,24.72,344,1,4,39.97,4.45,
2017-06-27 14:00:00,0,2,29,997.3,35.64,56.1,1.62,25.55,323,1,4,41.82,
2017-06-27 14:30:00,0,741,997.5,33.86,63.6,1.62,26.01,305,1.5,5,38.28,4.45,
2017-06-27 15:00:00,0,1,876,997.1,35.1,64.7,1.62,27.48,298,1.5,5,44.63,
2017-06-27 15:30:00,0,609,997.1,33.94,65.5,1.62,26.59,298,2,6,40.43,4.43,
2017-06-27 16:00:00,0,1,456,996.9,34.55,64.9,1.62,27,293,2,6,41.27,
2017-06-27 16:30:00,0,404,997.7,33.26,67.6,1.49,26.48,281,1.5,5,36.88,4.42,
2017-06-27 17:00:00,0,431,997.6,32.61,69.7,1.1,26.38,285,2,5,36.01,4.44,
2017-06-27 17:30:00,0,241,998.1,31.41,70.9,0.97,25.52,292,2,5,34.7,4.42,
2017-06-27 18:00:00,0,91,998.7,30.22,74.4,0.97,25.19,317,2,5.5,33.16,4.39,
2017-06-27 18:30:00,0,19,999.2,30.04,75.3,0.97,25.22,316,1,4.5,33,4.42,
2017-06-27 19:00:00,0,1,999.5,29.46,78,0.71,25.25,310,0,2.5,32.36,4.35,
2017-06-27 19:30:00,0,1,999.8,29.69,77.6,0.58,25.39,338,0,1,32.74,4.35,
2017-06-27 20:00:00,0,1,1,0.3,29.36,79.1,0.58,25.39,94,0,0.5,32.3,
2017-06-27 20:30:00,0,1,1,0.4,29.07,79.7,0.31,25.23,150,0,1,32.41,
2017-06-27 21:00:00,0,1,1,0.6,28.62,82.3,0.18,25.33,102,0,1,31.77,
2017-06-27 21:30:00,0,1,1,0.9,28.12,84.8,0.18,25.35,102,0,0.5,31.15,
2017-06-27 22:00:00,0,1,1,1.1,27.92,86,0.18,25.4,87,0,1,31.28,
2017-06-27 22:30:00,0,1,1,1.3,27.8,85.5,-0.08,25.18,77,0,0.5,31.23,
2017-06-27 23:00:00,0,1,1,0.9,27.04,88.2,-0.21,24.95,77,0,0.5,30.62,
2017-06-27 23:30:00,0,1,1,0.9,27.38,87.8,-0.34,25.21,77,0,1,30.42,
2017-06-28 00:00:00,0,1,1,0.5,27.48,88.4,-0.34,25.42,77,0,1,30.14,
2017-06-28 00:30:00,0,1,1,0.3,26.57,89.6,-0.47,24.75,77,0,1,29.87,
2017-06-28 01:00:00,0,1,999.9,27.14,88.5,-0.6,25.1,77,0,1,30.34,4.32,
2017-06-28 01:30:00,0,1,999.9,26.48,89.3,-0.6,24.6,77,0,0,29.74,4.33,
2017-06-28 02:00:00,0,1,999.8,26.94,89.8,-0.6,25.15,77,0,0,30.04,4.31,
2017-06-28 02:30:00,0,1,999.7,26.92,88.7,-0.73,24.92,140,0,1.5,29.84,4.33,
2017-06-28 03:00:00,0,1,999.7,27.01,88.7,-0.73,25.02,159,0,1.5,29.77,4.31,
2017-06-28 03:30:00,0,1,999.4,26.18,91.2,-0.73,24.67,72,0,1,29.41,4.32,
2017-06-28 04:00:00,0,1,999.4,26.18,90.7,-0.86,24.57,69,0,0.5,29.11,4.3,
2017-06-28 04:30:00,0,1,999.4,26.28,90,-0.86,24.54,72,0,1.5,29.09,4.31,
2017-06-28 05:00:00,0,1,999.5,25.91,89.7,-0.99,24.12,108,0,1,28.59,4.3,
2017-06-28 05:30:00,0,29,999.6,25.26,92.4,-0.99,23.97,102,0,1,28.62,4.31,
2017-06-28 06:00:00,0,99,999.8,26.21,91,-1.12,24.65,87,0,0.5,28.59,4.31,
2017-06-28 06:30:00,0,211,999.9,27.06,88.4,-0.99,25.01,112,0,0.5,29.51,4.43,
2017-06-28 07:00:00,0,341,999.7,28.57,85.2,-0.99,25.87,132,0,0,30.29,4.41,
2017-06-28 07:30:00,0,851,999.3,29.56,81.1,-0.99,26.01,163,0,1.5,31.48,4.43,
2017-06-28 08:00:00,0,1,81,999.2,30.39,77,-0.86,25.94,178,0,1.5,32.87,
2017-06-28 08:30:00,0,1,526,999.2,31.54,75.9,-0.73,26.8,32,0,1.5,35.77,
2017-06-28 09:00:00,0,466,999.7,30.27,74.8,-0.6,25.33,21,0.5,2,34.04,4.4,
2017-06-28 09:30:00,0,471,999.5,31.38,71.4,-0.73,25.61,277,0,1.5,35.39,4.44,
2017-06-28 10:00:00,0,2,174,998.9,33.47,64.1,-0.47,25.78,250,0,2,40.09,
2017-06-28 10:30:00,0,1,931,999,33.97,64.2,-0.34,26.27,219,0.5,2.5,43.19,
2017-06-28 11:00:00,0,2,271,999.1,34.33,63.5,-0.21,26.43,340,0,2.5,43.59,
2017-06-28 11:30:00,0,766,999.7,32.77,64.8,0.05,25.3,303,0,2,37.48,4.45,
2017-06-28 12:00:00,0,2,336,999,34.84,59.4,0.05,25.77,324,0.5,3,48.11,
2017-06-28 12:30:00,0,2,254,998.9,33.65,61.1,0.31,25.14,307,0.5,3,42.39,
2017-06-28 13:00:00,0,1,916,998.9,34.49,57.8,0.44,24.99,306,0.5,3,43.37,
2017-06-28 13:30:00,0,911,998.7,34.02,59.7,0.44,25.09,355,0.5,2.5,39.35,4.45,
2017-06-28 14:00:00,0,486,998.7,34.15,60.1,0.44,25.33,21,0,2,37.7,4.4,
2017-06-28 14:30:00,0,441,998.6,33.84,65.1,0.31,26.38,178,0,2,38.25,4.45,
2017-06-28 15:00:00,0,69,998.6,30.62,74.6,0.05,25.62,218,1,4.5,34.78,4.38,
2017-06-28 15:30:00,23.8,131,999.2,26.06,93.4,29.47,24.94,220,1,5,29.36,4.43,
2017-06-28 16:00:00,0.4,119,999.4,27.23,91.7,16.53,25.8,67,0.5,2.5,30.65,4.41,
2017-06-28 16:30:00,0,154,999,28.59,89.1,14.96,26.65,321,0,2,31.15,4.46,
2017-06-28 17:00:00,0,141,999.3,28.02,92,13.91,26.64,6,0,1.5,31.1,4.38,
2017-06-28 17:30:00,0,356,999.3,27.31,92.8,13.13,26.07,1,0,3,30.7,4.45,
2017-06-28 18:00:00,0,159,999.4,26.89,91.5,12.6,25.42,31,0,3,30.14,4.39,
2017-06-28 18:30:00,0,41,999.5,26.01,92.6,12.08,24.75,350,0,1.5,29.49,4.42,
2017-06-28 19:00:00,0,1,999.7,26.55,94.4,11.56,25.61,357,0,1,29.69,4.36,
2017-06-28 19:30:00,0,1,999.9,26.67,93.5,11.3,25.57,115,0,1,29.64,4.35,
2017-06-28 20:00:00,0,1,1,0.3,25.7,93.8,10.9,24.65,62,0,2.5,28.97,
2017-06-28 20:30:00,0,1,1,0.9,26.4,94.1,10.77,25.41,31,0,0.5,29.09,
2017-06-28 21:00:00,0,1,1,1,25.89,94.1,10.64,24.9,167,0,1,28.94,
2017-06-28 21:30:00,0,1,1,1.2,25.84,94.7,10.51,24.96,159,0,0.5,28.49,
2017-06-28 22:00:00,0,1,1,1.2,25.77,95,10.38,24.94,143,0,0.5,28.44,
2017-06-28 22:30:00,0,1,1,1.4,25.72,94.9,10.12,24.87,10,0,1,28.52,
2017-06-28 23:00:00,0,1,1,1.3,25.91,93.4,10.25,24.8,3,0,0.5,28.1,
2017-06-28 23:30:00,0,1,1,1,25.33,92.4,9.99,24.04,53,0,1,27.58,
2017-06-29 00:00:00,0,1,1,0.8,24.8,94.7,9.99,23.92,59,0,1,27.73,
2017-06-29 00:30:00,0,1,1,0.7,24.48,94.1,9.86,23.5,67,0,1,27.11,
2017-06-29 01:00:00,0,1,1,0.4,25.02,93.3,9.86,23.89,80,0,0.5,27.28,
2017-06-29 01:30:00,0,1,1,0.1,24.56,94.9,9.86,23.72,76,0,1,27.16,
2017-06-29 02:00:00,0,1,1,0,25.11,91.9,9.73,23.73,49,0,1,27.21,
2017-06-29 02:30:00,0,1,999.9,24.7,92.8,9.6,23.49,49,0,0.5,27.09,4.32,
2017-06-29 03:00:00,0,1,999.3,24.05,93.7,9.6,23,49,0,0.5,26.55,4.3,
2017-06-29 03:30:00,0,1,999.3,23.88,93.6,9.6,22.82,49,0,0.5,26.77,4.31,
2017-06-29 04:00:00,0,1,999,24.65,91.2,9.47,23.15,77,0,1,26.45,4.3,
2017-06-29 04:30:00,0,1,999,23.64,94.4,9.33,22.72,73,0,0.5,26.4,4.31,
2017-06-29 05:00:00,0,1,999.1,24.32,92.4,9.33,23.03,83,0,1,26.04,4.29,
2017-06-29 05:30:00,0,29,999.5,23.26,92.5,9.33,22,70,0,1.5,25.89,4.31,
2017-06-29 06:00:00,0,79,999.6,24.53,92,9.07,23.18,77,0,1,26.06,4.3,
2017-06-29 06:30:00,0,119,999.9,25.02,88.3,9.07,22.98,88,0,1,25.99,4.36,
2017-06-29 07:00:00,0,634,999.1,25.94,89.3,8.94,24.07,39,0,1.5,26.82,4.38,
2017-06-29 07:30:00,0,849,999.4,28.52,81,9.07,24.97,59,0,1,27.63,4.43,
2017-06-29 08:00:00,0,994,999.7,28.72,78.6,8.94,24.66,3,0,1.5,28.42,4.39,
2017-06-29 08:30:00,0,1,311,1,0,30.98,68.9,8.81,24.62,343,0,1,
2017-06-29 09:00:00,0,1,476,1,0,31.84,67.4,8.94,25.08,197,0,1.5,
2017-06-29 09:30:00,0,1,669,1,0,32.07,64,8.94,24.43,256,0,2,
2017-06-29 10:00:00,0,1,824,999.7,33.68,59.8,9.07,24.8,305,0,2.5,33.91,
2017-06-29 10:30:00,0,1,939,999.5,33.65,59.3,9.07,24.64,146,0,2,33.99,
2017-06-29 11:00:00,0,689,999.9,32.66,62.5,8.94,24.59,331,0.5,3,33.26,4.4,
2017-06-29 11:30:00,0,2,91,998.9,33.7,58,8.94,24.32,253,0.5,2.5,37.67,
2017-06-29 12:00:00,0,2,191,998.6,34.31,61.2,8.94,25.78,205,0.5,2.5,36.63,
2017-06-29 12:30:00,0,1,401,998.6,34.28,58.9,8.81,25.11,74,0.5,3,36.74,
2017-06-29 13:00:00,0,2,251,998.1,35.34,55.7,8.55,25.16,312,0.5,2.5,37.95,
2017-06-29 13:30:00,0,674,998.3,33.65,59.7,8.55,24.75,289,0.5,3,34.2,4.45,
2017-06-29 14:00:00,0,264,998.3,31.94,70.6,8.03,25.96,177,1,4.5,32.64,4.39,
2017-06-29 14:30:00,0,74,998.9,27.31,80.2,7.9,23.62,201,1.5,5.5,29.97,4.43,
2017-06-29 15:00:00,0,49,998.8,26.7,79,7.37,22.78,160,1,4.5,29.21,4.38,
2017-06-29 15:30:00,0,59,998.7,27.14,76.3,7.11,22.63,180,0.5,3.5,29.21,4.42,
2017-06-29 16:00:00,0,41,999.4,26.62,79.4,6.98,22.79,317,0.5,5,28.3,4.37,
2017-06-29 16:30:00,0,401,998.9,26.67,82.2,6.85,23.41,3,2,6,28.52,4.44,
2017-06-29 17:00:00,0,151,998,27.33,78.9,6.72,23.38,350,0.5,3,28.87,4.38,
2017-06-29 17:30:00,0,114,997.9,27.38,80.5,6.72,23.76,344,0,3,28.79,4.42,
2017-06-29 18:00:00,0,36,998,27.41,80.1,6.59,23.7,22,0,1,28.54,4.37,
2017-06-29 18:30:00,0,19,998.3,26.23,85.8,6.46,23.69,330,0,1,28.1,4.37,
2017-06-29 19:00:00,0,1,998.5,25.33,89.4,6.33,23.49,323,0,0,27.55,4.34,
2017-06-29 19:30:00,0,1,998.8,26.21,87,6.2,23.9,49,0,2,27.53,4.34,
2017-06-29 20:00:00,0,1,999,25.09,91.1,6.2,23.56,49,0,1,27.53,4.32,
2017-06-29 20:30:00,0,1,999.4,25.87,85.6,6.07,23.3,44,0,0.5,27.28,4.34,
2017-06-29 21:00:00,0,1,999.5,25.57,87.5,5.94,23.37,51,0,1.5,27.16,4.32,
2017-06-29 21:30:00,0,1,1,0.1,25.04,89.6,5.8,23.24,326,0,1.5,26.99,
2017-06-29 22:00:00,0,1,1,0.3,24.8,89.1,5.67,22.91,317,0,1,26.84,
2017-06-29 22:30:00,0,1,1,0.4,24.39,90,5.54,22.67,351,0,0.5,26.55,
2017-06-29 23:00:00,0,1,1,0.6,24.94,89.3,5.41,23.09,7,0,1.5,26.67,
2017-06-29 23:30:00,0,1,1,0.7,25.72,84.7,5.28,22.98,59,0,0.5,26.82,
2017-06-30 00:00:00,0,1,1,0.6,24.92,86.9,5.15,22.62,59,0,0,26.62,
2017-06-30 00:30:00,0,1,1,0.1,24.87,86.1,5.02,22.42,59,0,1,26.7,
2017-06-30 01:00:00,0,1,1,0.1,24.99,87.1,5.02,22.72,59,0,0,26.6,
2017-06-30 01:30:00,0,1,999.7,25.38,85.6,5.02,22.82,59,0,1,26.45,4.31,
2017-06-30 02:00:00,0,1,999.4,25.67,84.3,4.89,22.85,59,0,1,26.52,4.3,
2017-06-30 02:30:00,0,1,999.5,24.53,89.2,4.76,22.67,60,0,1,26.26,4.31,
2017-06-30 03:00:00,0,1,999,25.28,85.3,4.76,22.67,60,0,1,26.26,4.29,
2017-06-30 03:30:00,0,1,998.9,23.76,90.1,4.63,22.07,60,0,1,25.79,4.31,
2017-06-30 04:00:00,0,1,998.7,24.7,84.7,4.63,21.98,70,0,2,25.79,4.29,
2017-06-30 04:30:00,0,1,998.8,24.7,87.9,4.5,22.59,306,0,0.5,25.79,4.3,
2017-06-30 05:00:00,0,1,998.8,24.56,87.3,4.5,22.33,306,0,0.5,25.53,4.27,
2017-06-30 05:30:00,0,26,998.7,23.91,88.6,4.37,21.94,345,0,1,25.7,4.31,
2017-06-30 06:00:00,0,79,998.6,23.93,88.3,4.37,21.9,52,0.5,2,25.38,4.32,
2017-06-30 06:30:00,0,111,998.7,24.24,89.1,4.37,22.36,305,0,2,25.57,4.35,
2017-06-30 07:00:00,0,614,998,27.51,78.9,4.11,23.54,66,0,1,26.62,4.41,
2017-06-30 07:30:00,0,854,998.2,28.59,76.5,3.97,24.08,180,0,1.5,27.65,4.43,
2017-06-30 08:00:00,0,1,76,998.6,30.07,70.7,3.97,24.19,167,0,2,28.82,
2017-06-30 08:30:00,0,1,294,998.7,30.65,68.7,3.84,24.26,129,0,1,30.44,
2017-06-30 09:00:00,0,1,514,998.6,31.31,64.4,3.84,23.81,0,0,2,31.61,
2017-06-30 09:30:00,0,1,689,998.8,31.79,66.8,4.37,24.88,38,0,2,32.2,
2017-06-30 10:00:00,0,1,831,998.3,32.46,60.6,4.5,23.88,4,0.5,3,33.63,
2017-06-30 10:30:00,0,1,956,997.6,32.59,59.9,4.89,23.81,350,1,3.5,34.31,
2017-06-30 11:00:00,0,2,106,997.3,33.55,60.6,5.28,24.9,358,1,4,35.61,
2017-06-30 11:30:00,0,2,501,997.2,35,53.1,5.54,24.04,314,1,3.5,37.98,
2017-06-30 12:00:00,0,989,997.7,33.63,58.3,5.67,24.33,312,0.5,4,34.18,4.43,
2017-06-30 12:30:00,0,2,176,997.4,33.55,60,5.54,24.74,263,0,2.5,33.91,
2017-06-30 13:00:00,0,1,164,997.5,34.07,54.9,5.41,23.74,258,0,2.5,35.05,
2017-06-30 13:30:00,0,299,997.2,32.1,63.2,5.15,24.24,81,0.5,3,32.87,4.4,
2017-06-30 14:00:00,1.4,41,998.6,25.84,87.3,6.98,23.6,136,2,6,28.97,4.39,
2017-06-30 14:30:00,4.8,119,997.9,24.51,87,24.76,22.23,114,1,5.5,28.3,4.44,
2017-06-30 15:00:00,0.6,164,997.4,25.4,92.5,19.01,24.13,52,0.5,2,28.59,4.41,
2017-06-30 15:30:00,0,156,996.7,26.4,87.6,16.79,24.21,84,1,3.5,28.84,4.42,
2017-06-30 16:00:00,0,219,996.7,25.82,92.3,15.74,24.5,351,0,2,29.02,4.45,
2017-06-30 16:30:00,0,269,997.1,26.18,91.2,14.56,24.67,316,0,1.5,28.92,4.41,
2017-06-30 17:00:00,0,244,997.1,26.74,93.1,13.65,25.57,334,0,1,29.19,4.45,
2017-06-30 17:30:00,0,149,997.7,27.01,91.4,13,25.53,51,0,1,29.26,4.4,
2017-06-30 18:00:00,0,76,997.6,26.82,93.2,12.6,25.66,55,0,0.5,29.09,4.4,
2017-06-30 18:30:00,0,14,998,27.04,91.4,12.08,25.55,55,0,0.5,28.62,4.39,
2017-06-30 19:00:00,0,1,998.1,26.77,89.7,11.69,24.97,58,0,1.5,28.57,4.36,
2017-06-30 19:30:00,0,1,998.4,25.96,90.9,11.43,24.39,63,0,1,28.05,4.34,
2017-06-30 20:00:00,0,1,998.7,26.7,88.7,11.17,24.71,63,0,1,27.95,4.34,
2017-06-30 20:30:00,0,1,998.8,26.57,88.5,11.03,24.55,63,0,1,27.92,4.34,
2017-06-30 21:00:00,0,1,999.1,26.16,87.4,10.77,23.93,67,0,1.5,27.55,4.34,
2017-06-30 21:30:00,0,1,999,26.01,88.5,10.64,23.99,73,0,1.5,27.6,4.33,
2017-06-30 22:00:00,0,1,999.2,25.04,91.3,10.38,23.55,76,0,1,27.33,4.33,
2017-06-30 22:30:00,0,1,999,25.87,89.1,10.25,23.96,65,0,1,27.16,4.33,
2017-06-30 23:00:00,0,1,999.4,25.48,89.3,9.99,23.62,135,0,0.5,27.38,4.33,
2017-06-30 23:30:00,0,1,999.1,25.89,86.8,9.86,23.55,135,0,1,27.26,4.32,
2017-07-01 00:00:00,0,1,998.9,25.11,88.9,9.73,23.18,135,0,1,26.89,4.32,
2017-07-01 00:30:00,0,1,998.7,25.23,87.8,9.6,23.1,138,0,1.5,26.94,4.32,
2017-07-01 01:00:00,0,1,997.9,26.16,82.3,9.47,22.93,69,0,1.5,26.82,4.32,
2017-07-01 01:30:00,0,1,997.7,25.79,82.8,9.33,22.67,44,0,1,26.67,4.31,
2017-07-01 02:00:00,0,1,997.4,25.55,82.8,9.33,22.44,65,0,1,26.4,4.31,
2017-07-01 02:30:00,0,1,997.4,25.55,81.2,9.2,22.12,98,0,1,26.33,4.31,
2017-07-01 03:00:00,0,1,997.3,24.85,83.8,9.07,21.95,98,0,0.5,26.06,4.31,
2017-07-01 03:30:00,0,1,997,25.11,85.1,8.94,22.46,86,0,2,26.01,4.3,
2017-07-01 04:00:00,0,1,997.1,23.88,86.1,8.81,21.44,133,0,1.5,25.67,4.3,
2017-07-01 04:30:00,0,1,997.1,24.48,85,8.68,21.82,83,0,1.5,25.7,4.3,
2017-07-01 05:00:00,0,1,997.4,24.41,85,8.68,21.75,83,0,1,25.57,4.3,
2017-07-01 05:30:00,0,31,997.7,25.09,83,8.55,22.03,80,0,1,25.65,4.3,
2017-07-01 06:00:00,0,91,997.5,25.38,80.9,8.42,21.89,81,0,2,25.57,4.33,
2017-07-01 06:30:00,0,121,997.7,24.65,83.7,8.29,21.74,129,0,1.5,25.65,4.35,
2017-07-01 07:00:00,0,569,997.4,27.48,81.8,8.29,24.12,108,0,0.5,26.4,4.41,
2017-07-01 07:30:00,0,771,997.8,27.85,81.7,8.03,24.46,131,0,0.5,27.06,4.44,
2017-07-01 08:00:00,0,959,997.9,28.89,76.2,8.03,24.31,49,0,1,27.78,4.44,
2017-07-01 08:30:00,0,1,261,997.9,30.24,72.8,8.16,24.84,44,0,1,29.02,
2017-07-01 09:00:00,0,1,481,997.5,31.87,68.2,7.9,25.3,293,0,1.5,31.54,
2017-07-01 09:30:00,0,1,631,997.7,32.18,62,7.77,24,257,0,2,31.18,
2017-07-01 10:00:00,0,1,776,997.1,32.23,61.7,7.77,23.96,157,0.5,2.5,31.82,
2017-07-01 10:30:00,0,1,926,996.8,33.52,58.3,7.9,24.23,136,0,2.5,33.16,
2017-07-01 11:00:00,0,2,14,996.9,33.63,58.9,8.16,24.5,183,0.5,3,35.58,
2017-07-01 11:30:00,0,2,69,996.9,34.2,57.8,8.68,24.72,248,0.5,2.5,37.12,
2017-07-01 12:00:00,0,1,414,996.8,34.65,57.2,8.42,24.96,168,0.5,4,34.86,
2017-07-01 12:30:00,0,686,996.6,34.76,56.6,8.29,24.89,209,1,4,34.62,4.41,
2017-07-01 13:00:00,0,674,996.7,34.28,58.3,7.9,24.94,205,1.5,5,33.91,4.45,
2017-07-01 13:30:00,0,2,224,995.8,35.69,54.4,7.77,25.08,209,1.5,5.5,36.07,
2017-07-01 14:00:00,0,2,111,995.7,35.05,57.4,7.9,25.39,208,2,6,35.02,
2017-07-01 14:30:00,0,1,826,995.6,34.84,59.5,7.77,25.8,213,2,5,34.73,
2017-07-01 15:00:00,0,1,721,995.3,35.1,58.2,7.5,25.68,205,2,6.5,35.82,
2017-07-01 15:30:00,0,1,611,995.4,34.97,59.9,7.37,26.04,204,1.5,6,37.62,
2017-07-01 16:00:00,0,1,414,995.2,34.65,58,7.11,25.2,197,2,6.5,34.44,
2017-07-01 16:30:00,0,274,995.4,32.36,64.4,6.59,24.8,198,2,5.5,32.3,4.4,
2017-07-01 17:00:00,0,219,996.4,31.54,67.2,6.2,24.74,194,1,5,31.56,4.45,
2017-07-01 17:30:00,0,104,997.1,30.85,71.2,5.67,25.05,204,0.5,3,31.28,4.42,
2017-07-01 18:00:00,0,69,997.8,30.47,73.9,5.41,25.32,263,0,1,30.9,4.44,
2017-07-01 18:30:00,0,41,998,30.22,73,5.28,24.87,219,0,2,30.65,4.43,
2017-07-01 19:00:00,0,1,998.1,29.92,74,5.15,24.8,195,0,0.5,30.44,4.37,
2017-07-01 19:30:00,0,1,998.3,29.41,76.6,4.89,24.9,117,0,1.5,30.12,4.36,
2017-07-01 20:00:00,0,1,998.4,28.84,78.3,5.02,24.71,118,0,1,29.89,4.35,
2017-07-01 20:30:00,0,1,998.4,28.34,80.8,4.63,24.76,114,0,1.5,29.61,4.35,
2017-07-01 21:00:00,0,1,998.3,26.57,87.7,4.5,24.4,98,0,1.5,29.21,4.34,
2017-07-01 21:30:00,0,1,998.5,26.89,88.1,4.37,24.79,80,0,1.5,28.72,4.34,
2017-07-01 22:00:00,0,1,999,27.16,85.9,4.24,24.63,88,0,1.5,28.72,4.34,
2017-07-01 22:30:00,0,1,998.8,26.6,89.3,4.11,24.72,104,0,1,28.42,4.34,
2017-07-01 23:00:00,0,1,998.9,26.21,89.4,3.97,24.36,104,0,0,28.15,4.34,
2017-07-01 23:30:00,0,1,998.9,26.18,89.5,3.84,24.35,104,0,0,27.9,4.33,
2017-07-02 00:00:00,0,1,998.6,25.4,90.8,3.84,23.82,112,0,1,27.83,4.33,
2017-07-02 00:30:00,0,1,998.1,25.87,92.3,3.84,24.55,126,0,0.5,27.75,4.33,
2017-07-02 01:00:00,0,1,998,25.89,90,3.71,24.15,126,0,0.5,27.41,4.32,
2017-07-02 01:30:00,0,1,997.9,25.65,91.3,3.58,24.15,114,0,1,27.46,4.33,
2017-07-02 02:00:00,0,1,997.6,25.82,90.1,3.45,24.1,102,0,0.5,27.41,4.32,
2017-07-02 02:30:00,0,1,997.3,25.11,92.4,3.45,23.82,77,0,1,27.04,4.32,
2017-07-02 03:00:00,0,1,997.4,25.53,90.3,3.32,23.85,62,0,0.5,27.04,4.32,
2017-07-02 03:30:00,0,1,997.4,24.65,90.1,3.19,22.95,62,0,0.5,26.74,4.31,
