,Date,測站氣壓(hPa)StnPres,海平面氣壓(hPa)SeaPres,氣溫(℃)Temperature,露點溫度(℃)Td dew point,相對溼度(%)RH,風速(m/s)WS,風向(360degree)WD,最大陣風(m/s)WSGust,最大陣風風向(360degree)WDGust,降水量(mm)Precp,降水時數(hr)PrecpHour,日照時數(hr)SunShine,全天空日射量(MJ/㎡)GloblRad,能見度(km)Visb
11118,2017/4/8 07:00,1002.1,,25.8,,47,1.4,112,,,0,,,,
11119,2017/4/8 08:00,1002.1,,28.1,,54,1.2,308,,,0,,,,
11120,2017/4/8 09:00,1002.2,,29.7,,49,1.3,280,,,0,,,,
11121,2017/4/8 10:00,1001.6,,31.5,,44,1.1,236,,,0,,,,
11122,2017/4/8 11:00,1000.9,,32.3,,41,1.7,290,,,0,,,,
11123,2017/4/8 12:00,999.8,,34,,39,2.5,232,,,0,,,,
11124,2017/4/8 13:00,999,,32.3,,48,1.8,226,,,0,,,,
11125,2017/4/8 14:00,998.2,,32.4,,49,2.3,239,,,0,,,,
11126,2017/4/8 15:00,998.1,,30.7,,56,2,239,,,0,,,,
11127,2017/4/8 16:00,997.8,,29,,60,2,250,,,0,,,,
11128,2017/4/8 17:00,998.2,,27.4,,63,1,251,,,0,,,,
11129,2017/4/8 18:00,998.9,,26.4,,68,0.6,336,,,0,,,,
11130,2017/4/8 19:00,999.4,,25.4,,72,0.3,43,,,0,,,,
11131,2017/4/8 20:00,1000.1,,24.8,,75,0.3,42,,,0,,,,
11132,2017/4/8 21:00,1000.3,,24.3,,78,0.5,57,,,0,,,,
11133,2017/4/8 22:00,1000.3,,23.9,,81,0.9,46,,,0,,,,
11134,2017/4/8 23:00,1000,,23.6,,82,1.8,43,,,0,,,,
11135,2017/4/9 00:00,999.4,,23,,85,1.1,44,,,0,,,,
11136,2017/4/9 01:00,998.2,,23.9,,78,1.4,116,,,0,,,,
11137,2017/4/9 02:00,997.4,,23.4,,79,1.2,109,,,0,,,,
11138,2017/4/9 03:00,997.4,,23.4,,76,0.9,110,,,0,,,,
11139,2017/4/9 04:00,997.9,,23,,75,0.7,93,,,0,,,,
11140,2017/4/9 05:00,998.2,,24.2,,64,1.7,114,,,0,,,,
11141,2017/4/9 06:00,998.9,,24.9,,69,0.7,244,,,0,,,,
11142,2017/4/9 07:00,999.3,,25.9,,72,0.3,166,,,0,,,,
11143,2017/4/9 08:00,999.4,,27.7,,66,1.6,250,,,0,,,,
11144,2017/4/9 09:00,999.2,,29.6,,56,1.6,275,,,0,,,,
11145,2017/4/9 10:00,998.8,,30.8,,53,1.7,285,,,0,,,,
11146,2017/4/9 11:00,998.2,,30.5,,60,1.9,264,,,0,,,,
11147,2017/4/9 12:00,997.2,,30.8,,58,1.6,238,,,0,,,,
11148,2017/4/9 13:00,996.1,,32.2,,51,2.3,250,,,0,,,,
11149,2017/4/9 14:00,996,,31.3,,55,2,249,,,0,,,,
11150,2017/4/9 15:00,995.9,,31.3,,54,2.2,244,,,0,,,,
11151,2017/4/9 16:00,995.9,,29.9,,57,1.5,239,,,0,,,,
11152,2017/4/9 17:00,996.5,,27.8,,61,1.4,233,,,0,,,,
11153,2017/4/9 18:00,996.9,,26.1,,78,0.9,210,,,0,,,,
11154,2017/4/9 19:00,997.4,,25.4,,83,0.2,0,,,0,,,,
11155,2017/4/9 20:00,X,,X,,X,X,X,,,0,,,,
11156,2017/4/9 21:00,998.6,,24.2,,87,0.6,58,,,X,,,,
11157,2017/4/9 22:00,998.3,,24.7,,74,1.5,108,,,0,,,,
11158,2017/4/9 23:00,998,,24.8,,67,1.3,103,,,0,,,,
11159,2017/4/10 00:00,997.6,,23.9,,77,1.4,9,,,0,,,,
11160,2017/4/10 01:00,996.9,,24.4,,64,1.6,52,,,0,,,,
11161,2017/4/10 02:00,996.6,,23.8,,80,1.2,7,,,0,,,,
11162,2017/4/10 03:00,996.1,,24.5,,62,1.5,61,,,0,,,,
11163,2017/4/10 04:00,996.2,,24.5,,62,2,56,,,0,,,,
11164,2017/4/10 05:00,996.8,,23.5,,78,0.4,37,,,0,,,,
11165,2017/4/10 06:00,997.5,,25.2,,65,0.5,77,,,0,,,,
11166,2017/4/10 07:00,998,,26.5,,64,0.9,313,,,0,,,,
11167,2017/4/10 08:00,998.6,,29.7,,51,1,166,,,0,,,,
11168,2017/4/10 09:00,998.2,,31.1,,47,0.9,136,,,0,,,,
11169,2017/4/10 10:00,997.7,,32,,41,1.4,294,,,0,,,,
11170,2017/4/10 11:00,997,,33.2,,40,1.7,261,,,0,,,,
11171,2017/4/10 12:00,996.3,,33.7,,40,1.9,260,,,0,,,,
11172,2017/4/10 13:00,995.5,,33.2,,40,2.4,290,,,0,,,,
11173,2017/4/10 14:00,994.8,,33.2,,40,1.3,289,,,0,,,,
11174,2017/4/10 15:00,994.4,,33,,40,1.8,293,,,0,,,,
11175,2017/4/10 16:00,994.2,,32.2,,41,1.4,256,,,0,,,,
11176,2017/4/10 17:00,994.5,,29.7,,49,1.1,261,,,0,,,,
11177,2017/4/10 18:00,995,,27.8,,58,0,0,,,0,,,,
11178,2017/4/10 19:00,995.4,,26.6,,62,1.1,52,,,0,,,,
11179,2017/4/10 20:00,996,,25.9,,67,1.1,47,,,0,,,,
11180,2017/4/10 21:00,997,,25.2,,70,1.5,49,,,0,,,,
11181,2017/4/10 22:00,997.2,,25.9,,65,0.6,64,,,0,,,,
11182,2017/4/10 23:00,996.8,,25.5,,66,1.1,101,,,0,,,,
11183,2017/4/11 00:00,996.6,,25.6,,65,1.2,106,,,0,,,,
11184,2017/4/11 01:00,996.2,,25.5,,65,1.2,105,,,0,,,,
11185,2017/4/11 02:00,995.6,,25.1,,67,1,97,,,0,,,,
11186,2017/4/11 03:00,995.5,,24.7,,69,1.2,106,,,0,,,,
11187,2017/4/11 04:00,995.8,,24.6,,68,1.3,103,,,0,,,,
11188,2017/4/11 05:00,996.3,,25.3,,64,0.7,46,,,0,,,,
11189,2017/4/11 06:00,997.1,,25.9,,63,1,68,,,0,,,,
11190,2017/4/11 07:00,997.4,,28.5,,54,0.6,111,,,0,,,,
11191,2017/4/11 08:00,997.8,,30.5,,46,1,329,,,0,,,,
11192,2017/4/11 09:00,997.7,,31.1,,47,1,352,,,0,,,,
11193,2017/4/11 10:00,997.4,,30.5,,51,0.9,245,,,0,,,,
11194,2017/4/11 11:00,997,,30.3,,55,1.4,261,,,0,,,,
11195,2017/4/11 12:00,996.6,,29.4,,58,1.6,297,,,0,,,,
11196,2017/4/11 13:00,996,,28.8,,64,2.2,267,,,0,,,,
11197,2017/4/11 14:00,995.9,,28.1,,69,1.3,258,,,0,,,,
11198,2017/4/11 15:00,995.8,,27.3,,77,0.9,212,,,0,,,,
11199,2017/4/11 16:00,996.1,,26.7,,83,1.4,202,,,0,,,,
11200,2017/4/11 17:00,996.5,,25.7,,91,0.2,0,,,0,,,,
11201,2017/4/11 18:00,997.1,,25.7,,84,1,181,,,0,,,,
11202,2017/4/11 19:00,997.5,,25,,92,0.7,50,,,0,,,,
11203,2017/4/11 20:00,997.7,,25.2,,92,0.8,46,,,0,,,,
11204,2017/4/11 21:00,998.2,,25.2,,90,1,50,,,0,,,,
11205,2017/4/11 22:00,998.6,,25.1,,90,1.1,18,,,0,,,,
11206,2017/4/11 23:00,998.7,,25.1,,89,0.9,95,,,0,,,,
11207,2017/4/12 00:00,998.8,,25.1,,88,0.6,85,,,0,,,,
11208,2017/4/12 01:00,998.2,,25.1,,88,0.8,69,,,0.5,,,,
11209,2017/4/12 02:00,997.3,,23.7,,100,1.2,78,,,3.5,,,,
11210,2017/4/12 03:00,997.5,,23.6,,100,0,0,,,0.5,,,,
11211,2017/4/12 04:00,997.8,,23.6,,100,0,0,,,0,,,,
11212,2017/4/12 05:00,997.8,,23.9,,98,1,133,,,0,,,,
11213,2017/4/12 06:00,998.6,,23.5,,100,1.5,50,,,0.5,,,,
11214,2017/4/12 07:00,999.5,,23.6,,100,0.2,0,,,5,,,,
11215,2017/4/12 08:00,1000.3,,23.6,,100,0.3,185,,,0,,,,
11216,2017/4/12 09:00,1000.2,,24,,100,0.2,0,,,0,,,,
11217,2017/4/12 10:00,999.8,,24.6,,98,1.1,39,,,1,,,,
11218,2017/4/12 11:00,999.5,,25.1,,94,1.5,319,,,0,,,,
11219,2017/4/12 12:00,999,,23.9,,100,0.6,251,,,0.5,,,,
11220,2017/4/12 13:00,998.9,,23.5,,100,1.8,291,,,4,,,,
11221,2017/4/12 14:00,999,,22.7,,100,1.2,319,,,11.5,,,,
11222,2017/4/12 15:00,999.1,,22.8,,100,0.1,0,,,1,,,,
11223,2017/4/12 16:00,999.1,,22.9,,100,0.1,0,,,0,,,,
11224,2017/4/12 17:00,999.2,,23.2,,100,0.3,235,,,0,,,,
11225,2017/4/12 18:00,1000.2,,23.2,,100,0,0,,,0,,,,
11226,2017/4/12 19:00,1000.5,,22.9,,100,0.7,29,,,0,,,,
11227,2017/4/12 20:00,1001,,22.7,,100,0,0,,,0,,,,
11228,2017/4/12 21:00,1001.6,,22.7,,100,0.2,0,,,0,,,,
11229,2017/4/12 22:00,1002,,22.7,,100,0,0,,,0,,,,
11230,2017/4/12 23:00,1002.3,,22.7,,100,0.8,322,,,1.5,,,,
11231,2017/4/13 00:00,1002.9,,19.9,,100,1.8,335,,,4,,,,
11232,2017/4/13 01:00,1002.7,,19.3,,100,0.1,0,,,2,,,,
11233,2017/4/13 02:00,1001.8,,20.3,,100,1,100,,,2.5,,,,
11234,2017/4/13 03:00,1001.7,,20.8,,100,0.6,114,,,6.5,,,,
11235,2017/4/13 04:00,1001.8,,20.8,,100,0.7,181,,,4.5,,,,
11236,2017/4/13 05:00,1001.7,,21.2,,100,0.9,118,,,1,,,,
11237,2017/4/13 06:00,1003.1,,20.7,,100,0.7,356,,,0,,,,
11238,2017/4/13 07:00,1003.7,,21.1,,100,0.7,250,,,0,,,,
11239,2017/4/13 08:00,1004.3,,21.3,,100,1.3,301,,,0,,,,
11240,2017/4/13 09:00,1004.4,,20.5,,100,1.1,324,,,0,,,,
11241,2017/4/13 10:00,1004.2,,20.9,,100,0.5,222,,,0,,,,
11242,2017/4/13 11:00,1003.6,,21.3,,100,0.2,0,,,0,,,,
11243,2017/4/13 12:00,1002.7,,23.4,,94,1.1,179,,,0,,,,
11244,2017/4/13 13:00,1002.3,,24.4,,85,0.6,167,,,0,,,,
11245,2017/4/13 14:00,1002.1,,24,,86,0.7,36,,,0,,,,
11246,2017/4/13 15:00,1001.9,,23.3,,91,0.7,10,,,0,,,,
11247,2017/4/13 16:00,1001.8,,23.1,,94,0.7,189,,,0,,,,
11248,2017/4/13 17:00,1002.5,,22.6,,96,0.1,0,,,0,,,,
11249,2017/4/13 18:00,1003.1,,22.4,,98,0.8,344,,,0,,,,
11250,2017/4/13 19:00,1003.5,,22,,100,0,0,,,0,,,,
11251,2017/4/13 20:00,1003.7,,22,,100,0,0,,,0,,,,
11252,2017/4/13 21:00,1004.3,,22,,100,0,0,,,0,,,,
11253,2017/4/13 22:00,1004,,22,,100,0,0,,,0,,,,
11254,2017/4/13 23:00,1003.8,,22,,100,0.4,59,,,0,,,,
11255,2017/4/14 00:00,1003.3,,22,,100,0.2,0,,,0,,,,
11256,2017/4/14 01:00,1002.7,,22,,100,0,0,,,0,,,,
11257,2017/4/14 02:00,1002.3,,21.6,,100,0.3,314,,,0,,,,
11258,2017/4/14 03:00,X,,X,,X,X,X,,,0,,,,
11259,2017/4/14 04:00,1001.9,,21.9,,100,0.4,87,,,0,,,,
11260,2017/4/14 05:00,1002,,21.4,,100,0,0,,,0,,,,
11261,2017/4/14 06:00,1002.8,,21.9,,100,0.8,53,,,0,,,,
11262,2017/4/14 07:00,1002.7,,23.9,,87,1,86,,,X,,,,
11263,2017/4/14 08:00,1002.4,,26.1,,72,1.6,342,,,0,,,,
11264,2017/4/14 09:00,1002.4,,27.1,,65,1.1,322,,,0,,,,
11265,2017/4/14 10:00,1002.2,,27.6,,61,1.1,342,,,0,,,,
11266,2017/4/14 11:00,1001.7,,29.7,,55,1.5,281,,,0,,,,
11267,2017/4/14 12:00,1000.9,,30.2,,54,1.2,253,,,0,,,,
11268,2017/4/14 13:00,1000,,29.2,,57,1.1,352,,,X,,,,
11269,2017/4/14 14:00,999.7,,29.2,,58,1,2,,,0,,,,
11270,2017/4/14 15:00,999.4,,27.3,,69,1.7,201,,,0,,,,
11271,2017/4/14 16:00,999.9,,26.8,,69,1.9,201,,,0,,,,
11272,2017/4/14 17:00,1000.5,,25.8,,73,0.9,221,,,0,,,,
11273,2017/4/14 18:00,1000.9,,24.8,,79,0.6,208,,,0,,,,
11274,2017/4/14 19:00,1001.4,,24.4,,82,0.5,271,,,0,,,,
11275,2017/4/14 20:00,1001.9,,24.2,,85,0.1,0,,,0,,,,
11276,2017/4/14 21:00,1002.3,,24,,86,0.2,0,,,0,,,,
11277,2017/4/14 22:00,1002,,22.9,,92,0,0,,,0,,,,
11278,2017/4/14 23:00,1001.6,,22.4,,96,1.1,42,,,0,,,,
11279,2017/4/15 00:00,1001,,22.8,,92,1,105,,,0,,,,
11280,2017/4/15 01:00,1000.6,,22.1,,95,0.2,0,,,0,,,,
11281,2017/4/15 02:00,1000.4,,22,,95,0.5,54,,,0,,,,
11282,2017/4/15 03:00,1000.5,,22.1,,91,0.6,100,,,0,,,,
11283,2017/4/15 04:00,1000.6,,22,,89,1.3,66,,,0,,,,
11284,2017/4/15 05:00,1001.1,,21.9,,88,0.7,77,,,0,,,,
11285,2017/4/15 06:00,1001.6,,23,,79,1.4,109,,,0,,,,
11286,2017/4/15 07:00,1002.3,,25,,69,0.7,109,,,0,,,,
11287,2017/4/15 08:00,1003,,27.5,,62,0.6,260,,,0,,,,
11288,2017/4/15 09:00,1002.5,,29.1,,58,1.2,235,,,0,,,,
11289,2017/4/15 10:00,1002.7,,30.6,,54,2.2,339,,,0,,,,
11290,2017/4/15 11:00,1001.8,,31.3,,49,1.7,324,,,0,,,,
11291,2017/4/15 12:00,1001,,31.8,,49,1.8,302,,,0,,,,
11292,2017/4/15 13:00,1000.2,,31.8,,50,1.2,183,,,0,,,,
11293,2017/4/15 14:00,1000,,30.5,,57,1.7,230,,,0,,,,
11294,2017/4/15 15:00,999.9,,25.7,,92,1.2,131,,,9.5,,,,
11295,2017/4/15 16:00,999.8,,26.3,,98,0.5,123,,,0,,,,
11296,2017/4/15 17:00,1000.1,,26.4,,85,1.1,222,,,0,,,,
11297,2017/4/15 18:00,1000.3,,25.3,,95,0.9,60,,,0,,,,
11298,2017/4/15 19:00,1000.8,,24.8,,99,1.2,55,,,0,,,,
11299,2017/4/15 20:00,1001.2,,25.2,,97,0.2,0,,,0,,,,
11300,2017/4/15 21:00,1001.5,,24.7,,100,1,43,,,0,,,,
11301,2017/4/15 22:00,1001.2,,24.2,,98,1.3,40,,,0,,,,
11302,2017/4/15 23:00,1001.1,,23.8,,100,0.9,53,,,0,,,,
11303,2017/4/16 00:00,1001,,23.9,,96,0.4,55,,,0,,,,
11304,2017/4/16 01:00,1000.6,,24,,86,1,110,,,0,,,,
11305,2017/4/16 02:00,1000.3,,23.7,,89,1.3,110,,,0,,,,
11306,2017/4/16 03:00,1000.3,,23.8,,88,1.2,100,,,0,,,,
11307,2017/4/16 04:00,1000.6,,23.8,,86,0.8,58,,,0,,,,
11308,2017/4/16 05:00,1001.1,,23.3,,85,1.4,115,,,0,,,,
11309,2017/4/16 06:00,1001.4,,23.9,,79,1,105,,,0,,,,
11310,2017/4/16 07:00,1002,,26.1,,71,0.9,57,,,0,,,,
11311,2017/4/16 08:00,1002.7,,27.3,,72,1.1,329,,,0,,,,
11312,2017/4/16 09:00,1002.2,,29.4,,64,0.9,261,,,0,,,,
11313,2017/4/16 10:00,1001.7,,30.5,,57,1.2,258,,,0,,,,
11314,2017/4/16 11:00,1001.4,,31.6,,51,1.3,303,,,0,,,,
11315,2017/4/16 12:00,1000.4,,32.6,,48,1.6,253,,,0,,,,
11316,2017/4/16 13:00,999.9,,32,,53,1.7,320,,,0,,,,
11317,2017/4/16 14:00,999.5,,31.7,,53,1.3,307,,,0,,,,
11318,2017/4/16 15:00,999.1,,31.3,,54,1.4,310,,,0,,,,
11319,2017/4/16 16:00,998.9,,30.8,,54,1.3,301,,,0,,,,
11320,2017/4/16 17:00,999.4,,29.6,,59,0.9,320,,,0,,,,
11321,2017/4/16 18:00,1000,,28.3,,65,0.8,16,,,0,,,,
11322,2017/4/16 19:00,1000.2,,27,,72,0,0,,,0,,,,
11323,2017/4/16 20:00,1000.9,,25.6,,83,0.1,0,,,0,,,,
11324,2017/4/16 21:00,1001.1,,25.1,,86,0.9,54,,,0,,,,
11325,2017/4/16 22:00,1000.8,,25,,84,0.6,102,,,0,,,,
11326,2017/4/16 23:00,1000.5,,24.8,,76,1,132,,,0,,,,
11327,2017/4/17 00:00,999.9,,24.2,,75,1.1,104,,,0,,,,
11328,2017/4/17 01:00,999.2,,24.1,,71,1,107,,,X,,,,
11329,2017/4/17 02:00,998.7,,24.4,,63,1.8,114,,,0,,,,
11330,2017/4/17 03:00,998.9,,23.7,,65,1.1,105,,,0,,,,
11331,2017/4/17 04:00,999,,23.4,,61,1.2,108,,,0,,,,
11332,2017/4/17 05:00,999.3,,23.4,,57,1.4,109,,,0,,,,
11333,2017/4/17 06:00,999.5,,24.1,,54,1.6,110,,,0,,,,
11334,2017/4/17 07:00,999.7,,26.8,,45,0.9,109,,,0,,,,
11335,2017/4/17 08:00,999.8,,29.3,,49,0.9,3,,,0,,,,
11336,2017/4/17 09:00,999.6,,31.3,,46,1.6,273,,,0,,,,
11337,2017/4/17 10:00,999,,31.6,,52,2.2,259,,,0,,,,
11338,2017/4/17 11:00,998.3,,31,,59,1.3,235,,,0,,,,
11339,2017/4/17 12:00,997.3,,33,,52,1.8,220,,,0,,,,
11340,2017/4/17 13:00,996.3,,32.7,,54,2.2,205,,,0,,,,
11341,2017/4/17 14:00,995.4,,33,,53,2.1,237,,,0,,,,
11342,2017/4/17 15:00,995.1,,31.9,,55,1.9,242,,,0,,,,
11343,2017/4/17 16:00,995.1,,30.6,,61,1.4,216,,,0,,,,
11344,2017/4/17 17:00,995.4,,29,,68,1.3,228,,,0,,,,
11345,2017/4/17 18:00,996,,27.5,,75,0,0,,,0,,,,
11346,2017/4/17 19:00,996.7,,26.8,,80,0.3,42,,,0,,,,
11347,2017/4/17 20:00,997.5,,26,,85,1,48,,,0,,,,
11348,2017/4/17 21:00,997.6,,25.8,,88,1.1,51,,,0,,,,
11349,2017/4/17 22:00,997.3,,25.1,,90,1.4,53,,,0,,,,
11350,2017/4/17 23:00,996.6,,25.1,,85,0.9,110,,,0,,,,
11351,2017/4/18 00:00,996.2,,24.8,,87,0.8,42,,,0,,,,
11352,2017/4/18 01:00,995.9,,24.9,,81,0.8,101,,,0,,,,
11353,2017/4/18 02:00,995.8,,25.1,,76,0.7,80,,,0,,,,
11354,2017/4/18 03:00,995.1,,25.6,,72,2.2,50,,,0,,,,
11355,2017/4/18 04:00,995.2,,24.8,,79,1.2,45,,,0,,,,
11356,2017/4/18 05:00,995.8,,24.1,,84,0.4,347,,,0,,,,
11357,2017/4/18 06:00,996.5,,24.8,,75,1.4,55,,,0,,,,
11358,2017/4/18 07:00,997,,25.7,,75,0.6,81,,,0,,,,
11359,2017/4/18 08:00,996.8,,28.1,,68,1.2,37,,,0,,,,
11360,2017/4/18 09:00,996.9,,30.6,,58,0.9,282,,,0,,,,
11361,2017/4/18 10:00,997,,31.8,,51,1.4,312,,,0,,,,
11362,2017/4/18 11:00,996.6,,32.7,,53,1.4,216,,,0,,,,
11363,2017/4/18 12:00,996,,32,,55,2.2,283,,,0,,,,
11364,2017/4/18 13:00,995.4,,32.3,,53,1.7,278,,,0,,,,
11365,2017/4/18 14:00,995.1,,32.6,,51,2.2,229,,,0,,,,
11366,2017/4/18 15:00,995.3,,31,,59,1.9,226,,,0,,,,
11367,2017/4/18 16:00,995.8,,30.3,,61,1.6,275,,,0,,,,
11368,2017/4/18 17:00,996.6,,28.7,,67,1.3,304,,,0,,,,
11369,2017/4/18 18:00,997.1,,26.9,,80,0.6,219,,,0,,,,
11370,2017/4/18 19:00,997.7,,26.3,,83,0,0,,,0,,,,
11371,2017/4/18 20:00,998,,25.4,,88,0.7,58,,,0,,,,
11372,2017/4/18 21:00,998.3,,24.9,,91,1.4,47,,,0,,,,
11373,2017/4/18 22:00,998,,25.2,,89,0.7,120,,,0,,,,
11374,2017/4/18 23:00,997.4,,24.7,,91,0.7,360,,,0,,,,
11375,2017/4/19 00:00,997,,24.6,,88,0.2,0,,,0,,,,
11376,2017/4/19 01:00,996.7,,24.4,,83,0.4,79,,,0,,,,
11377,2017/4/19 02:00,996.6,,24.3,,82,0.7,71,,,0,,,,
11378,2017/4/19 03:00,996.5,,24.1,,80,0.6,71,,,0,,,,
11379,2017/4/19 04:00,996.7,,24.2,,82,0.8,48,,,0,,,,
11380,2017/4/19 05:00,997.3,,24,,79,0,0,,,0,,,,
11381,2017/4/19 06:00,998.1,,24.3,,80,0.4,60,,,0,,,,
11382,2017/4/19 07:00,998.8,,26.9,,79,0.9,210,,,0,,,,
11383,2017/4/19 08:00,998.9,,28.4,,72,0.8,254,,,X,,,,
11384,2017/4/19 09:00,998.7,,29.8,,64,1.8,311,,,0,,,,
11385,2017/4/19 10:00,998.4,,32.2,,56,1.1,188,,,0,,,,
11386,2017/4/19 11:00,997.6,,33,,52,1.6,238,,,0,,,,
11387,2017/4/19 12:00,996.9,,33.2,,50,2.1,238,,,0,,,,
11388,2017/4/19 13:00,996.5,,32.6,,56,2.3,221,,,0,,,,
11389,2017/4/19 14:00,995.8,,33,,54,2.1,232,,,0,,,,
11390,2017/4/19 15:00,995.6,,31.9,,57,2.3,231,,,0,,,,
11391,2017/4/19 16:00,996,,30.7,,62,1.8,235,,,0,,,,
11392,2017/4/19 17:00,996.8,,28.6,,69,1.2,244,,,0,,,,
11393,2017/4/19 18:00,998.1,,27.6,,78,0.9,272,,,0,,,,
11394,2017/4/19 19:00,999.2,,27.3,,82,0.9,218,,,0,,,,
11395,2017/4/19 20:00,1000.1,,25.7,,82,1.1,159,,,0,,,,
11396,2017/4/19 21:00,1000.8,,23.2,,94,1.5,107,,,12.5,,,,
11397,2017/4/19 22:00,1000.5,,24.1,,80,1.4,108,,,0,,,,
11398,2017/4/19 23:00,999.2,,24.6,,74,1.6,100,,,0,,,,
11399,2017/4/20 00:00,998.2,,24.8,,74,1.8,109,,,0,,,,
11400,2017/4/20 01:00,997.9,,24.6,,78,1.3,113,,,0.5,,,,
11401,2017/4/20 02:00,997.6,,24.6,,81,1.9,116,,,0,,,,
11402,2017/4/20 03:00,997.6,,24.9,,79,1.3,111,,,0,,,,
11403,2017/4/20 04:00,997.4,,24.9,,81,1.3,116,,,0,,,,
11404,2017/4/20 05:00,998.1,,24.2,,87,1,102,,,0,,,,
11405,2017/4/20 06:00,998.4,,26.1,,77,0.8,140,,,0,,,,
11406,2017/4/20 07:00,998.6,,27.2,,73,0.8,100,,,0,,,,
11407,2017/4/20 08:00,998.8,,29.5,,61,1.4,273,,,0,,,,
11408,2017/4/20 09:00,998.7,,31.7,,55,1.5,235,,,0,,,,
11409,2017/4/20 10:00,998.4,,30.8,,57,1.6,314,,,0,,,,
11410,2017/4/20 11:00,997.5,,32.6,,51,1.9,290,,,0,,,,
11411,2017/4/20 12:00,996.6,,31.6,,56,1.5,313,,,0,,,,
11412,2017/4/20 13:00,995.9,,32.3,,57,2.5,296,,,0,,,,
11413,2017/4/20 14:00,995.9,,30.8,,61,2.4,306,,,0,,,,
11414,2017/4/20 15:00,X,,X,,X,X,X,,,0,,,,
11415,2017/4/20 16:00,996,,31.2,,58,1.9,318,,,0,,,,
11416,2017/4/20 17:00,996.8,,28.9,,67,0.6,349,,,0,,,,
11417,2017/4/20 18:00,997.7,,28,,69,0.7,288,,,0,,,,
11418,2017/4/20 19:00,998.6,,27.2,,73,0.4,301,,,0,,,,
11419,2017/4/20 20:00,998.6,,26.5,,78,0.2,0,,,0,,,,
11420,2017/4/20 21:00,998.2,,26.3,,76,0.6,321,,,0,,,,
11421,2017/4/20 22:00,998.9,,25.9,,79,0,0,,,0,,,,
11422,2017/4/20 23:00,998.7,,25.6,,84,0.1,0,,,0,,,,
11423,2017/4/21 00:00,998.2,,24.5,,88,0.7,54,,,0,,,,
11424,2017/4/21 01:00,998,,24.4,,90,1.2,40,,,0,,,,
11425,2017/4/21 02:00,997.4,,24.3,,90,0.6,56,,,0,,,,
11426,2017/4/21 03:00,997,,24.5,,85,1.5,48,,,0,,,,
11427,2017/4/21 04:00,997,,24.4,,86,0.7,77,,,0,,,,
11428,2017/4/21 05:00,997.3,,24.4,,86,1.1,43,,,0,,,,
11429,2017/4/21 06:00,997.8,,25,,82,0.8,100,,,0,,,,
11430,2017/4/21 07:00,998.5,,26.8,,77,0.9,197,,,0,,,,
11431,2017/4/21 08:00,999,,27.6,,73,1.1,75,,,0,,,,
11432,2017/4/21 09:00,998.7,,29.8,,59,1.6,253,,,0,,,,
11433,2017/4/21 10:00,998.4,,30.1,,54,1,353,,,0,,,,
11434,2017/4/21 11:00,997.5,,30.5,,49,1.1,322,,,0,,,,
11435,2017/4/21 12:00,996.2,,32,,47,1.3,186,,,0,,,,
11436,2017/4/21 13:00,994.9,,33.3,,47,1.5,238,,,0,,,,
11437,2017/4/21 14:00,994.6,,32.3,,50,2,271,,,0,,,,
11438,2017/4/21 15:00,994.5,,30,,61,2.3,229,,,0,,,,
11439,2017/4/21 16:00,994.9,,28.5,,67,1.7,199,,,0,,,,
11440,2017/4/21 17:00,996,,27.6,,71,1.2,214,,,0,,,,
11441,2017/4/21 18:00,996.7,,27.1,,74,0.8,199,,,0,,,,
11442,2017/4/21 19:00,997.3,,26.7,,77,0,0,,,0,,,,
11443,2017/4/21 20:00,998.1,,26.4,,78,0.1,0,,,0,,,,
11444,2017/4/21 21:00,998,,26,,83,0.9,48,,,0,,,,
11445,2017/4/21 22:00,997.3,,26.2,,78,0.5,106,,,0,,,,
11446,2017/4/21 23:00,996.8,,26.2,,75,0.8,90,,,0,,,,
11447,2017/4/22 00:00,997.4,,23.8,,97,1,49,,,3,,,,
11448,2017/4/22 01:00,997.1,,22.4,,98,0.5,121,,,6.5,,,,
11449,2017/4/22 02:00,995.7,,22.6,,83,2.2,108,,,0.5,,,,
11450,2017/4/22 03:00,995.7,,21.8,,92,1.8,108,,,3.5,,,,
11451,2017/4/22 04:00,995.5,,22.7,,88,1.5,111,,,0.5,,,,
11452,2017/4/22 05:00,997,,21.3,,100,0.9,37,,,8,,,,
11453,2017/4/22 06:00,996.7,,22.1,,99,1.4,51,,,0.5,,,,
11454,2017/4/22 07:00,998.3,,22.3,,100,0.8,271,,,0.5,,,,
11455,2017/4/22 08:00,998.7,,23.4,,97,0.3,317,,,0,,,,
11456,2017/4/22 09:00,998.5,,24.3,,93,0.2,0,,,0,,,,
11457,2017/4/22 10:00,998.3,,26.4,,82,1.2,267,,,0,,,,
11458,2017/4/22 11:00,997.9,,26.3,,86,1.1,209,,,0,,,,
11459,2017/4/22 12:00,997.4,,25.1,,90,1.1,226,,,X,,,,
11460,2017/4/22 13:00,996.7,,25.1,,93,1.6,260,,,0,,,,
11461,2017/4/22 14:00,997.3,,22.9,,90,1.5,342,,,0,,,,
11462,2017/4/22 15:00,997,,22.3,,97,0.6,226,,,0,,,,
11463,2017/4/22 16:00,997.4,,22.6,,90,0.6,317,,,0,,,,
11464,2017/4/22 17:00,997.6,,22.5,,91,0.7,332,,,0,,,,
11465,2017/4/22 18:00,998.2,,21.5,,95,0.8,319,,,0,,,,
